master_id,canonical_id,chapter_no,chapter_title,section_no,section_title,source_entry_title,source_file,source_status,source_page_start,notes
YK-0267,YKC-0321,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,トリコーナーサナ（trikoṇāsana 三角形のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0273,YKC-0322,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ブジャンガーサナ（bhujaṅgāsana コブラのポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0259,YKC-0323,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,シャラバーサナ（śalabhāsana バッタのポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0265,YKC-0324,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ダヌラーサナ（dhnurāsana 弓のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0252,YKC-0325,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,アルダ・マッツェンドラーサナ（ardha-matsyendrāsana 半分のアルダ・マッツェンドラのポーズ、半分の背骨をねじるポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0272,YKC-0326,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,パーダハスターサナ（pādahastāsana 立ちながら前方に曲げる）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0257,YKC-0327,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,クールマーサナ（kūrmāsana 亀のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0269,YKC-0328,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,バッダ・パドマーサナ（baddha-padmāsana 固定の蓮華座）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0260,YKC-0329,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,シャヴァーサナ（śavāsana 屍のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0261,YKC-0330,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,シールシャーサナ（śīrṣāsana 頭立ち）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0258,YKC-0331,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,サルヴァーンガーサナ（sarvāṅgāsana 全身のポーズ、肩立ち）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0268,YKC-0332,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ハラーサナ（halāsana 鋤のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0266,YKC-0333,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,チャクラーサナ（cakrāsana 車輪のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0255,YKC-0334,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,カカーサナ（kakāsana カラスのポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0275,YKC-0335,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,マユラーサナ（mayurāsana 孔雀のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0264,YKC-0336,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,タダーサナ（tāḍāsana）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0254,YKC-0337,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ウトゥカターサナ、またはウッカターサナ（utkaṭāsana 椅子のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0253,YKC-0338,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ウシュトラーサナ（uṣṭrāsana ラクダのポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0271,YKC-0339,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,パヴァナムクターサナ（pavana-muktāsana ガス抜きのポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
YK-0277,YKC-0340,9,スーリヤ・ナマスカーラとアーサナ,9.3,アーサナ,ヴルクシャーサナ（vṛkṣāsana 木のポーズ）,10.5ヨガ本第9章スーリャナマスカーラとアーサナ直し中20171017 (修復済み).docx,review_required,,K2.6 explicit named-asana extraction from section 9.3
